url,name,rating,ratingcount,ingredients,directions,prep,cook,total,calories
https://www.allrecipes.com/recipe/283603/instant-pot-brown-rice-and-mushroom-risotto-vegan-and-gluten-free/,Instant Pot Brown Rice and Mushroom Risotto (Vegan and Gluten-Free),5,1,"3 tablespoons extra-virgin olive oil; 2 ½ cups cremini mushrooms, sliced; 1 cup short-grain brown rice; 1 large shallot, minced; 1 ¼ cups mushroom broth; ¼ cup dry white wine; salt and ground black pepper to taste","1. Turn on a multi-functional pressure cooker (such as Instant Pot) and select Saute function. Heat oil; add mushrooms, rice, and shallot, allowing the shallot and mushrooms to saute and the rice to toast just slightly, about 5 minutes. Turn off the Saute function. Stir in broth and wine. Close and lock the lid. 2. Select high pressure according to manufacturer's instructions; set timer for 23 minutes. Allow 10 to 15 minutes for pressure to build. 3. Release pressure using the natural-release method according to manufacturer's instructions for 12 minutes. Release any remaining pressure carefully using the quick-release method, about 5 minutes. Unlock and remove the lid. 4. Season with salt and pepper. Stir and serve immediately.",15 mins,40 mins,1 hr 15 mins,413
https://www.allrecipes.com/recipe/278028/instant-pot-chicken-and-rice-soup/,Instant Pot Chicken and Rice Soup,4.8,5,"1 ½ cups low-sodium chicken broth;  cup brown rice; 1 ½ pounds chicken breast tenderloins, cubed; 1 large onion, diced; 1 ½ cups diced carrot; 1 ½ cups diced celery; 1 cup frozen corn kernels; 1 teaspoon garlic powder; 1 teaspoon onion powder; 1 teaspoon poultry seasoning; ½ teaspoon dried thyme; ½ teaspoon salt; ½ teaspoon ground black pepper; ½ cup half-and-half; 2 teaspoons cornstarch; ½ cup frozen peas","1. Stir broth and brown rice together in a multi-functional pressure cooker (such as Instant Pot) until rice is moistened. Add chicken, onion, carrot, celery, corn, garlic powder, onion powder, poultry seasoning, thyme, salt, and pepper. Close and lock the lid. Select high pressure and set the timer for 18 minutes. Allow 10 to 15 minutes for pressure to build. 2. Release pressure naturally, about 10 minutes. Carefully release remaining pressure using the quick-release method, 2 to 3 minutes. Remove the lid. 3. Stir half-and-half and cornstarch together in a small bowl; stir into the cooker along with frozen peas. Select SautÃ© function; cook, stirring constantly, until thickened and bubbly, 2 to 3 minutes.",25 mins,30 mins,1 hr 10 mins,380
https://www.allrecipes.com/recipe/246565/italian-red-lentil-and-brown-rice-soup/,Italian Red Lentil and Brown Rice Soup,5,4,"2 tablespoons olive oil; 1  red onion, coarsely chopped; 3 cloves garlic, minced; 4 cups vegetable broth; 1 (14.5 ounce) can Italian-style diced tomatoes; 1 ¼ cups red lentils, rinsed and drained; ½ cup uncooked brown rice; 1 tablespoon Italian seasoning; 1 tablespoon dried celery flakes; 1 teaspoon ground white pepper; 1 teaspoon dried marjoram; 1 ½ tablespoons balsamic vinegar","1. Heat olive oil in a large pot over medium heat. Add onion and garlic; cook and stir until softened, about 5 minutes. Stir in broth, diced tomatoes, red lentils, brown rice, Italian seasoning, celery flakes, white pepper, and marjoram. Bring soup to a boil; reduce heat, cover, and simmer until lentils break down and rice is tender, about 55 minutes. 2. Stir balsamic vinegar into the soup just before serving.",10 mins,1 hr 5 mins,1 hr 15 mins,428
https://www.allrecipes.com/recipe/230892/brown-rice-and-vegetable-risotto/,Brown Rice and Vegetable Risotto,4.1,15,"1 quart vegetable broth, or as needed; 5 cups water, or as needed; ½ pound asparagus, cut into 2-inch pieces; 2 tablespoons olive oil; 1 cup finely chopped onion; 2 cloves garlic, finely chopped; 2 cups short-grain brown rice; 2  carrots, peeled and diced; 2  zucchini, diced; ½ cup green peas, thawed if frozen;  cup grated Parmesan cheese; 1 tablespoon butter; salt and ground black pepper to taste","1. Bring vegetable broth and water to a boil in a saucepan over high heat. Add asparagus, reduce heat to low, and simmer until just tender, 2 to 3 minutes. Use a slotted spoon to transfer asparagus to a bowl of ice water; let chill for 5 minutes. Drain and set aside. Meanwhile, cover saucepan and keep broth mixture at a near-simmer on low heat. 2. Heat olive oil in large skillet over medium heat. Stir in onion and garlic; cook and stir until the onion has softened and turned translucent, about 5 minutes. Add rice and cook, stirring gently, until toasted and fragrant, 4 to 5 minutes. 3. Pour 1 cup of the hot broth mixture into the rice and cook, stirring constantly, until liquid is almost absorbed. Adjust heat if necessary to maintain a simmer. Repeat, using 1/2 cup liquid at a time, until rice is just beginning to become tender, about 25 minutes. 4. Stir in diced carrots. Continue adding broth and stirring rice mixture until carrots are just tender, about 20 minutes more. Mix in zucchini; if broth mixture gets low, add hot water as needed. Cook and stir, adding broth, until rice is tender, about 5 minutes. 5. Mix in drained asparagus and peas and cook until heated through, 2 to 3 minutes, Add Parmesan and butter, stirring until butter melts. Season to taste with salt and pepper. Pour in an additional 1/2 cup hot broth to the finished risotto for a softer consistency, if desired.",30 mins,1 hr,1 hr 30 mins,322
https://www.allrecipes.com/recipe/23638/brown-rice-bread/,Brown Rice Bread,4.6,42, cup brown rice;  cup water; 1 ½ tablespoons olive oil; warm water; 3 cups bread flour; 2 tablespoons white sugar; 1 teaspoon salt; 1 ½ teaspoons active dry yeast,"1. In a saucepan bring water to a boil. Add rice and stir. Reduce heat, cover and simmer for 15 minutes. 2. Place 1/2 cup of cooked rice in a two cup measuring cup. Add oil and enough warm water to equal 1 1/2 cups. Add this mixture to pan of bread machine. Add flour, sugar, salt and yeast. Select cycle; press Start.",20 mins,3 hrs,3 hrs 20 mins,39
https://www.allrecipes.com/recipe/220791/mediterranean-brown-rice-salad/,Mediterranean Brown Rice Salad,4.4,28,"1 ½ cups uncooked brown rice; 3 cups water; 1  red bell pepper, thinly sliced; 1 cup frozen green peas, thawed; ½ cup raisins; ¼  sweet onion (such as Vidalia®), chopped; ¼ cup chopped Kalamata olives; ½ cup vegetable oil; ¼ cup balsamic vinegar; 1 ¼ teaspoons Dijon mustard; salt and ground black pepper to taste; ¼ cup feta cheese","1. Bring brown rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low; cover and simmer until rice is tender and the liquid is absorbed, 45 to 50 minutes. 2. Combine red bell pepper, peas, raisins, onion, and olives in a bowl. 3. Whisk vegetable oil, vinegar, and mustard together in a separate bowl for the balsamic dressing. 4. Stir brown rice and balsamic dressing into vegetable mixture. Season with salt and black pepper. 5. Top brown rice and vegetables with feta cheese before serving.",15 mins,45 mins,1 hr,451
https://www.allrecipes.com/recipe/222902/whole-rice-and-lentils-majadara/,Whole Rice and Lentils (Majadara),4.4,34,"¼ cup olive oil; 1 large onion, chopped; 3 cloves garlic, chopped; 1 teaspoon chopped fresh ginger root; 1 cup brown rice; 1 cup green lentils; 1 teaspoon ground cumin; 1 teaspoon salt; ½ teaspoon ground black pepper; ½ teaspoon ground cinnamon; 2 ½ cups water","1. Heat olive oil in a pot over medium heat; cook and stir onion and garlic until onion has softened, 5 to 7 minutes. Add ginger and stir until fragrant, 1 minute. Add brown rice and stir to coat rice with oil. 2. Stir lentils, cumin, salt, black pepper, and cinnamon into rice mixture; cover with water. Place lid on pot and simmer over low heat until lentils are tender and rice has absorbed the water, about 45 minutes.",15 mins,50 mins,1 hr 5 mins,207
https://www.allrecipes.com/recipe/236995/quick-and-easy-jambalaya/,Cajun Jambalaya,4.5,21,"8 ounces smoked sausage, sliced into 1/4-inch rounds; 1 tablespoon canola oil; 1  celery stalk, diced; 1  yellow bell pepper, diced; ½  onion, diced; 1 (10 ounce) can chunk chicken breast, drained and flaked; 1 ½ teaspoons Cajun seasoning; 1 (16 ounce) can chicken broth; 1 (16 ounce) can diced tomatoes; 2 cups instant brown rice","1. Bring a large pot of water to a boil. Boil sausage until hot, 8 to 12 minutes; drain. 2. Heat canola oil in a pot over medium-high heat; saute sausage, celery, bell pepper, and onion in hot oil until vegetables start to soften, about 5 minutes. 3. Stir chicken and Cajun seasoning into the vegetable mixture. Pour broth and tomatoes into the pot; bring to a boil, add the rice, and stir. Return mixture to a boil, reduce heat to medium-low, cover pot, and simmer mixture until for 5 minutes. Remove cover, stir, and continue to simmer until the rice has absorbed the liquid and is tender, about 5 minutes more.",15 mins,30 mins,45 mins,507
https://www.allrecipes.com/recipe/258049/chicken-vegetable-stir-fry/,Chicken Vegetable Stir Fry,4.3,30,"2 tablespoons vegetable oil; 1 pound boneless, skinless chicken breasts, cut in 3/4-inch pieces; 2 large red or yellow bell peppers, chopped; 1 ¼ cups chopped red onion; 2 cups bean sprouts; 1 cup snow peas, cut in 3/4-inch pieces; 2 tablespoons water; 2 tablespoons light soy sauce; 2 tablespoons fish sauce; 2 (8.8 ounce) pouches UNCLE BEN'S® READY RICE® - Whole Grain Brown; 2 tablespoons sesame seeds","1. In large nonstick skillet, heat oil over medium-high heat. Cook and stir chicken, peppers, and onion 4 to 5 minutes or until vegetables soften and chicken is no longer pink. 2. Stir in bean sprouts and pea pods; cook 1 minute. Stir in water, soy sauce, and fish sauce. 3. Meanwhile heat rice as directed on package. Stir into chicken mixture, heating about 2 minutes until thoroughly combined. Garnish with sesame seed.",10 mins,10 mins,20 mins,498
https://www.allrecipes.com/recipe/245569/homemade-gluten-free-shake-and-bake/,Homemade Gluten-Free Shake and Bake,4.6,5,"½ cup stone-ground cornmeal; 6 tablespoons brown rice flour; 2 tablespoons ground almonds; 2 tablespoons smoked paprika; 1 tablespoon garlic powder; 1 tablespoon white sugar, or more to taste; 1 teaspoon sea salt, or more to taste; 1 teaspoon ground black pepper, or more to taste; 1 teaspoon dried oregano; ½ teaspoon dried basil; ¼ teaspoon dried thyme, or more to taste; 1 pinch dried rosemary; 1 pinch dried chile pepper","1. Combine cornmeal, brown rice flour, almonds, paprika, garlic powder, sugar, salt, pepper, oregano, basil, thyme, rosemary, and chile pepper together in a large resealable plastic bag.",10 mins,,10 mins,27
https://www.allrecipes.com/recipe/277493/instant-pot-chicken-fried-rice/,Instant Pot Chicken Fried Rice,3.6,7,"1  egg, separated, divided; 1 tablespoon cornstarch; 1 tablespoon rice vinegar; 1 pound skinless, boneless chicken breast, cubed; 2 cups long-grain brown rice; 3 tablespoons peanut oil; 1 cup diced fresh mushrooms; 2  green onions, sliced; 1 clove garlic, minced; 2 ½ cups low-sodium vegetable broth; 1 (12 ounce) package frozen peas and carrots; 1 (8 ounce) package fresh snow peas; 1 (8 ounce) can diced water chestnuts, drained; 1 cup chopped fresh broccoli; 2 teaspoons ground white pepper; 2 teaspoons sesame oil; 2  eggs; 1 cup fresh bean sprouts; 3 tablespoons soy sauce, or more to taste","1. Whisk egg white in a large bowl. Whisk in cornstarch and rice vinegar. Add chicken and stir until completely coated. Allow to sit for 10 minutes, then remove chicken and pat dry with a paper towel. 2. Meanwhile, rinse rice under cool running water until water runs clear. Set aside to drain. 3. Turn on a multi-functional pressure cooker (such as Instant Pot) and select Saute function. Add peanut oil and chicken; saute for 2 to 3 minutes. Add mushrooms, green onions, and garlic; saute until fragrant and mushrooms have softened, 6 to 7 minutes. Turn off Saute function. 4. Add vegetable broth, rice, frozen peas and carrots, snow peas, water chestnuts, and broccoli. Stir in pepper. Select Rice function and close and lock the lid. Set timer for 15 minutes. 5. Release pressure using the natural-release method according to manufacturer's instructions, for 8 minutes. Release any remaining pressure carefully using the quick-release method according to manufacturer's instructions. Unlock and remove the lid. 6. Fluff rice with a rice spatula, add sesame oil, and turn on Saute function. Whisk together remaining egg yolk and 2 eggs in a small bowl and stir into rice mixture, working slowly and in a circular fashion until eggs are distributed throughout the rice and are fully cooked, 3 to 5 minutes. Turn off Saute function and fold in bean sprouts and soy sauce. Serve immediately.",15 mins,30 mins,1 hr 5 mins,519
https://www.allrecipes.com/recipe/268055/korean-bulgogi-bowl/,Korean Bulgogi Bowl,4.2,6,"1 pound lean ground beef; 1 tablespoon sesame oil; ¼ cup brown sugar; ¼ cup soy sauce; ¼ cup water; ½  Asian pear, grated; 5 cloves garlic, minced, or more to taste; 1 inch piece ginger, peeled and diced; 1 teaspoon red pepper flakes; ½ teaspoon ground black pepper; 1 cup cooked brown rice, or more to taste; 1 head romaine lettuce, chopped, or to taste; 1  cucumber, diced; 1  red bell pepper, diced, or to taste (Optional); 1 tablespoon sesame seeds, or to taste (Optional)","1. Heat a large skillet over medium-high heat. Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain and discard grease. Mix in sesame oil. 2. Combine brown sugar, soy sauce, water, Asian pear, garlic, ginger, red pepper flakes, and black pepper in a food processor. Blend until combined but still slightly chunky. Pour mixture into the skillet with the beef and cook over medium heat until most of the liquid evaporates, 7 to 9 minutes. 3. Place 1/4 the cooked brown rice in the bottom of an individual serving bowl. Top with a portion of beef mixture, lettuce, cucumber, red bell pepper, and sesame seeds. Repeat with remaining rice, beef, and toppings.",15 mins,15 mins,30 mins,425
https://www.allrecipes.com/recipe/277649/the-oops-i-forgot-to-thaw-the-chicken-dinner/,"The ""Oops! I Forgot to Thaw the Chicken"" Dinner",4.7,11,"1 cup brown basmati rice, rinsed; 2 ½ cups low-sodium chicken broth; 1 tablespoon olive oil; 1 teaspoon salt; 2  carrots, sliced; 1  shallot, sliced; 1 clove garlic, sliced, or to taste; 2 (8 ounce) frozen skinless, boneless chicken breast halves; 2 teaspoons lemon pepper seasoning; ¼ cup chopped cilantro","1. Pour rinsed rice into the bottom of a multi-functional pressure cooker (such as Instant Pot®). Stir in broth, olive oil, and salt. Add carrots, shallot, and garlic. Place frozen chicken breasts on top, about 2 inches apart. Sprinkle lemon pepper seasoning over everything. 2. Close and lock the lid. Select Poultry function, or high pressure, according to manufacturer's instructions; set timer for 12 minutes. Allow 10 to 15 minutes for pressure to build. 3. Release pressure using the natural-release method according to manufacturer's instructions for 5 minutes. Release any remaining pressure carefully using the quick-release method. Unlock and remove the lid. Check the temperature of the chicken breasts at the thickest section; an instant-read thermometer inserted near the bone should read 165 degrees F (74 degrees C). 4. Remove the chicken breasts and fluff the rice with a fork. Place the rice and vegetables on a plate. Top with chicken breasts and sprinkle with cilantro before serving.",15 mins,25 mins,50 mins,338
https://www.allrecipes.com/recipe/14043/home-style-brown-rice-pilaf/,Home-Style Brown Rice Pilaf,4.5,157,"1 ½ cups water; ½ teaspoon salt; ¾ cup uncooked brown rice; 3 tablespoons butter; 1 ½ cups chopped onion; 1 clove garlic, minced; 2  carrots, sliced; 2 cups fresh sliced mushrooms; 1 cup chickpeas; 2  eggs, beaten; freshly ground black pepper; ¼ cup chopped fresh parsley; ¼ cup chopped cashews","1. Bring 1-1/2 cups water to boil, add rice. Bring contents back to a boil, cover the pot and simmer for 45-50 minutes, or until rice is tender. 2. Approximately 20 minutes before rice is finished cooking heat the butter in a large skillet over medium heat. Stir in onions and saute them, stirring frequently until they soften. Add the garlic and carrots and continue stirring for 5 minutes. 3. Place mushrooms inside of skillet and cook until mushrooms begin to brown, about 10 minutes. Add the chickpeas and cook 1 more minute. 4. When the rice is finished cooking pour the eggs into the skillet and cook the mixture, stirring constantly until the eggs are cooked. Remove the skillet from the heat, stir in pepper, parsley, and nuts. 5. Spoon the cooked rice into the skillet and stir well. Serve the pilaf hot with soy sauce on the side for added flavor.",,,,409
https://www.allrecipes.com/recipe/278717/instant-pot-teriyaki-beef/,Instant Pot® Teriyaki Beef,4,1,"2 ½ cups water; 2 cups uncooked brown rice; 1 tablespoon olive oil; 1 ½ pounds boneless round steak, sliced into 1/2-inch strips; 1 small onion, diced; ½ cup water;  cup soy sauce; 6 cloves garlic, minced; 1 teaspoon grated fresh ginger; 2 tablespoons honey; 3 tablespoons water; 1 tablespoon cornstarch; 3 cups broccoli florets; 4  green onions, chopped","1. Combine 2 1/2 cups water and brown rice in a 4-quart pressure cooker. Close cooker securely and place pressure regulator over vent according to manufacturer's instructions. Heat until steam escapes in a steady flow and makes a whistling sound. Adjust temperature to a simmer. Cook until rice is tender, about 22 minutes. Let pressure release naturally according to manufacturer's instructions, 5 to 10 minutes. Unlock lid and remove. 2. At the same time, turn on a 6-quart multi-functional pressure cooker (such as Instant Pot®), add oil, and select Saute function. Add steak and onion to hot oil; saute until browned, 3 to 5 minutes. 3. Meanwhile, whisk together 1/2 cup water, soy sauce, garlic, and ginger in a small bowl; add to browned steak. Close and lock the lid and cancel Saute function. Select high pressure according to manufacturer's instructions; set timer for 11 minutes. Allow 10 to 15 minutes for pressure to build. 4. Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove the lid. 5. Stir in honey. Combine 3 tablespoons water and cornstarch in a small bowl; add to the Instant Pot®. Add broccoli. 6. Select Saute function and cook, stirring constantly, until sauce thickens and broccoli is cooked, 3 to 5 minutes. Serve with rice and garnish with green onions.",20 mins,30 mins,55 mins,478
https://www.allrecipes.com/recipe/268091/easy-korean-ground-beef-bowl/,Easy Korean Ground Beef Bowl,4.7,586,"1 pound lean ground beef; 5 cloves garlic, crushed; 1 tablespoon freshly grated ginger; 2 teaspoons toasted sesame oil; ½ cup reduced-sodium soy sauce;  cup light brown sugar; ¼ teaspoon crushed red pepper; 6  green onions, chopped, divided; 4 cups hot cooked brown rice; 1 tablespoon toasted sesame seeds","1. Heat a large skillet over medium-high heat. Add beef and cook, stirring and crumbling into small pieces until browned, 5 to 7 minutes. Drain excess grease. 2. Stir in garlic, ginger, and sesame oil and cook until fragrant, about 2 minutes. Stir in soy sauce, brown sugar, and red pepper. Cook until beef absorbs some sauce, about 7 minutes. Add 1/2 of chopped green onions. 3. Serve over hot cooked rice; garnish with sesame seeds and remaining green onions.",10 mins,15 mins,25 mins,574
https://www.allrecipes.com/recipe/238489/copycat-chipotle-cilantro-lime-brown-rice/,Copycat Chipotle Cilantro Lime Brown Rice,4.6,98,"4 cups water; 2 cups brown rice; 1  lime, juiced; 1 teaspoon minced garlic; 1 teaspoon extra-virgin olive oil; 1 teaspoon sea salt; ½ cup chopped fresh cilantro","1. Bring water and brown rice to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until rice is tender and liquid has been absorbed, 30 to 45 minutes. 2. Transfer cooked rice to a large serving bowl and cool slightly, 5 to 7 minutes. 3. Whisk together lime juice, garlic, olive oil, and salt in a small bowl; stir into rice. Fold in cilantro.",10 mins,40 mins,55 mins,359
https://www.allrecipes.com/recipe/220126/chef-johns-sausage-shrimp-jambalaya/,Chef John's Sausage & Shrimp Jambalaya,4.7,802,"2 tablespoons butter; 8 ounces andouille sausage, cut into 1/4-inch slices; 2 tablespoons ground paprika; 1 tablespoon ground cumin; ½ teaspoon cayenne pepper; ½ cup diced tomatoes; 2 stalks celery, sliced 1/4 inch thick; 1 large green bell pepper, diced; 4  green onions, thinly sliced; 1 teaspoon salt; 1  bay leaf; 1 cup uncooked brown rice; 3 cups chicken stock; 1 pound large shrimp, peeled and deveined; salt and ground black pepper to taste","1. Place butter and sausage in a large stockpot over medium heat; cook and stir until sausage begins to brown, 5 to 6 minutes. 2. Stir in paprika, cumin, and cayenne; cook for 1 minute. 3. Stir tomatoes, celery, green pepper, green onions, salt, and bay leaf into the sausage mixture. 4. Add brown rice and stir to combine. Stir in chicken stock, bring it to a simmer, then turn heat to low. Cover and cook until rice is just tender, about 45 minutes. 5. Stir in shrimp, replace lid and cook until shrimp are cooked through, about 5 minutes. Season with salt and black pepper.",15 mins,1 hr,1 hr 15 mins,495
https://www.allrecipes.com/recipe/219442/healthier-creamy-rice-pudding/,Healthier Creamy Rice Pudding,4.6,98,"1 ½ cups water; ¾ cup uncooked brown rice; 2 cups low-fat milk, divided;  cup white sugar; ¼ teaspoon salt; 1 large egg, beaten;  cup raisins; 1 tablespoon butter; ½ teaspoon vanilla extract","1. Combine water and rice over high heat in a saucepan and bring to a boil. Reduce heat to medium-low, cover, and simmer until tender, about 45 minutes. 2. Combine cooked rice, 1 1/2 cups milk, sugar, and salt in a clean saucepan. Cook over medium heat until thick and creamy, 15 to 20 minutes. 3. Stir in remaining 1/2 cup milk, beaten egg, and raisins. Cook 2 minutes more, stirring constantly. Remove from heat and stir in butter and vanilla. Serve warm.",10 mins,1 hr 10 mins,1 hr 20 mins,363
https://www.allrecipes.com/recipe/275423/homemade-dog-food-with-beef/,Homemade Dog Food with Beef,4.7,7,"2 pounds ground beef; 6 cups water, or more as needed; 4 cups uncooked brown rice; 1 pound assorted beef bones (shin, shank, short ribs, or marrow bones); 1 tablespoon chopped fresh rosemary; 1 (15 ounce) can sliced carrots, drained; 1 (13.5 ounce) can spinach, drained; 6  eggs; 1 (15 ounce) can pumpkin puree","1. Heat a large skillet over medium-high heat. Cook and stir ground beef in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain and discard grease. 2. Place 6 cups water and brown rice into a stockpot. Add browned beef, bones, and rosemary; bring to a boil. Reduce heat to medium-low or low and let simmer, stirring occasionally to prevent burning, until rice is mushy, about 45 minutes. Add water if necessary to keep mixture a little thicker than a porridge-like consistency. 3. Meanwhile, place carrots, spinach, and eggs with their shells into an electric blender. Blend until completely pureed and no eggshells are intact. 4. Mix pumpkin and blended egg mixture in a bowl until combined. Remove meat mixture from heat and pour egg mixture into the pot to cook the eggs in hot contents, about 5 minutes. Let cool thoroughly before feeding to your dog, about 30 minutes.",15 mins,1 hr,1 hr 45 mins,846
https://www.allrecipes.com/recipe/213599/creamy-brown-rice-pudding/,Creamy Brown Rice Pudding,4.5,35,4 cups water; 2 cups uncooked brown rice; ¾ teaspoon salt; 2 cups milk; 1 (12 fluid ounce) can evaporated milk; ½ teaspoon almond extract; 1 cup sugar; 1 (3 inch) piece cinnamon stick,"1. Bring the water and brown rice to a boil in a saucepan. Add the salt, reduce the heat to low, cover, and simmer until the rice is tender and the liquid has been absorbed, about 50 minutes. 2. Stir the milk, evaporated milk, almond extract, and sugar into the rice; add the cinnamon stick. Simmer uncovered, stirring frequently, until the dish is of pudding consistency, about 70 minutes more.",5 mins,2 hrs,2 hrs 5 mins,326
https://www.allrecipes.com/recipe/222598/black-bean-and-rice-enchiladas/,Black Bean and Rice Enchiladas,4.6,160,"1 tablespoon olive oil; 1  green bell pepper, chopped; 1  onion, chopped; 3 cloves garlic, minced; 1 (15 ounce) can black beans, rinsed and drained; 1 (14.5 ounce) can diced tomatoes and green chilies; ¼ cup picante sauce; 1 tablespoon chili powder; 1 teaspoon ground cumin; ¼ teaspoon red pepper flakes; 2 cups cooked brown rice; 8 (6 inch) flour tortillas, warmed; 1 cup salsa; 1 cup shredded Cheddar cheese; 3 tablespoons chopped fresh cilantro leaves; ¼ cup shredded Cheddar cheese","1. Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13-inch baking dish. 2. Heat oil in a large skillet over medium heat; cook and stir green pepper, onion, and garlic until tender, about 7 minutes. Stir in beans, tomatoes, picante sauce, chili powder, cumin, and red pepper flakes; bring to a boil. Reduce heat to low and simmer, uncovered, until heated through and mixture thickens, about 5 minutes. Fold in rice and 1 cup Cheddar cheese; cook until heated through, about 5 minutes. 3. Spoon a rounded 1/2 cup bean mixture down the center of each tortilla. Fold sides over filling and roll up. Place enchiladas seam side down in baking dish; spoon salsa over each tortilla. Cover baking dish with aluminum foil. 4. Bake in preheated oven for 25 minutes. Uncover and sprinkle with cilantro and 1/4 cup Cheddar cheese. Bake until cheese is melted, 2 to 3 minutes.",15 mins,50 mins,1 hr 5 mins,322
https://www.allrecipes.com/recipe/277314/instant-pot-chicken-and-wild-rice-bowls/,Instant Pot® Chicken and Wild Rice Bowls,4,3,"1 tablespoon olive oil; 1 (8 ounce) package sliced fresh mushrooms; ½ cup diced onion; 3 cloves garlic, minced; 2 cups low-sodium chicken broth; 1 small firm apple, cored and chopped; 1 ½ cups uncooked wild and brown rice blend (such as Lundberg Wild Blend®); ½ cup sweetened dried cranberries (such as Craisins®); 1 teaspoon ground thyme; salt and ground black pepper to taste; 1 ¼ pounds skinless, boneless chicken thighs; 2 tablespoons chopped fresh parsley","1. Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Heat olive oil in the pot until hot and add mushrooms and onion. Cook and stir for about 3 minutes. Stir in garlic and cook until fragrant, about 30 seconds. Turn the pressure cooker off. 2. Pour chicken broth into the pot and stir in apple, rice, cranberries, thyme, salt, and pepper. Place chicken thighs on top of the rice mixture, but do not stir. Close and lock the lid; set the pressure valve to Sealing. Select high pressure according to manufacturer's instructions; set timer for 30 minutes. Allow 10 to 15 minutes for pressure to build. 3. Release pressure using the natural-release method according to manufacturer's instructions for 15 minutes. Release remaining pressure carefully using the quick-release method. Unlock and remove the lid. 4. Transfer chicken thighs to a cutting board and cut or shred into bite-sized pieces. Return to the pot and stir. Garnish with parsley and serve in bowls.",15 mins,45 mins,1 hr 20 mins,385
https://www.allrecipes.com/recipe/230901/easy-oven-brown-rice/,Easy Oven Brown Rice,4.8,165,1 ½ cups brown rice; 1 teaspoon salt; 2 tablespoons butter; 3 cups boiling water,"1. Preheat oven to 400 degrees F (200 degrees C). 2. Place rice, salt, and butter in a casserole dish that has a cover. Pour boiling water over rice; stir. 3. Cover and bake in preheated oven until liquid is absorbed and rice is tender, about 1 hour. Remove from oven, fluff with fork, and serve hot.",10 mins,1 hr,1 hr 10 mins,206
https://www.allrecipes.com/recipe/188444/mexican-bean-and-rice-salad/,Mexican Bean and Rice Salad,4.4,260,"2 cups cooked brown rice; 1 (15 ounce) can kidney beans, rinsed and drained; 1 (15 ounce) can black beans, rinsed and drained; 1 (15.25 ounce) can whole kernel corn, drained; 1 small onion, diced; 1  green bell pepper, diced; 2  jalapeno peppers, seeded and diced; 1  lime, zested and juiced; ¼ cup chopped cilantro leaves; 1 teaspoon minced garlic; 1 ½ teaspoons ground cumin; salt to taste","1. In a large salad bowl, combine the brown rice, kidney beans, black beans, corn, onion, green pepper, jalapeno peppers, lime zest and juice, cilantro, garlic, and cumin. Lightly toss all ingredients to mix well, and sprinkle with salt to taste. 2. Refrigerate salad for 1 hour, toss again, and serve.",20 mins,,1 hr 20 mins,162
https://www.allrecipes.com/recipe/78144/garlic-chicken-fried-brown-rice/,Garlic Chicken Fried Brown Rice,4.4,256,"2 tablespoons vegetable oil, divided; 8 ounces skinless, boneless chicken breast, cut into strips; ½  red bell pepper, chopped; ½ cup green onion, chopped; 4 cloves garlic, minced; 3 cups cooked brown rice; 2 tablespoons light soy sauce; 1 tablespoon rice vinegar; 1 cup frozen peas, thawed","1. Heat 1 tablespoon of vegetable oil in a large skillet set over medium heat. Add the chicken, bell pepper, green onion and garlic. Cook and stir until the chicken is cooked through, about 5 minutes. Remove the chicken to a plate and keep warm. 2. Heat the remaining tablespoon of oil in the same skillet over medium-high heat. Add the rice; cook and stir to heat through. Stir in the soy sauce, rice vinegar and peas, and continue to cook for 1 minute. Return the chicken mixture to the skillet and stir to blend with the rice and heat through before serving.",20 mins,15 mins,35 mins,444
https://www.allrecipes.com/recipe/242058/marys-gone-crackers-copycat/,Mary's Gone Crackers® Copycat,5,27,"1 cup cooked brown rice; 1 cup cooked quinoa; 2 teaspoons tamari (gluten-free soy sauce) (Optional); 1 tablespoon water, or as needed (Optional); ¼ cup chia seeds; ¼ cup sesame seeds; ¼ cup flax seeds; salt to taste","1. Preheat oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper. Cut a small square out of a separate sheet of parchment paper and oil 1 side; set aside. 2. Blend brown rice, quinoa, and tamari in a food processor, adding water if mixture is too dry, until a dough starts to form. Add chia seeds, sesame seeds, flax seeds, and salt; pulse until dough is a sticky ball. 3. Roll small pieces of dough into 1/2-inch balls and arrange at least 2 1/2 inches apart on the prepared baking sheet. Place the oiled square of parchment paper, oil-side down, onto a dough ball. Flatten the dough ball into a very thin 2-inch-wide disk by pressing the top of a small jar onto the parchment square. Repeat with remaining dough balls. 4. Bake in the preheated oven until edges of crackers begin to brown, 10 to 12 minutes. Transfer crackers to a wire rack. Place the rack onto the baking sheet and return to oven. 5. Bake until crackers are dry and crisp, 2 to 3 minutes more.",15 mins,15 mins,30 mins,126
